<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.09.14	1.32467	1.32796	1.32241	1.32584	94900	93458825000	9
2015.09.15	1.32576	1.32719	1.32264	1.32490	103660	110289474000	9
2015.09.16	1.32450	1.32565	1.31597	1.31678	99098	115693383000	8
2015.09.17	1.31679	1.32052	1.30729	1.31803	112919	105538468000	7
2015.09.18	1.31803	1.32293	1.30118	1.32217	129313	143660841000	9
2015.09.21	1.32180	1.32648	1.31756	1.32537	119878	133962710000	9
2015.09.22	1.32538	1.32976	1.32184	1.32712	100858	112276675000	8
2015.09.23	1.32704	1.33572	1.32328	1.33187	109314	117354836000	8
2015.09.24	1.33187	1.34160	1.32913	1.33017	128760	135601847000	9
2015.09.25	1.33019	1.33544	1.32973	1.33300	110413	113275978000	9
2015.09.28	1.33313	1.33961	1.33169	1.33936	93166	97595406000	6
2015.09.29	1.33928	1.34568	1.33714	1.34201	114407	115122264000	9
2015.09.30	1.34206	1.34302	1.33059	1.33090	120406	113542128000	9
2015.10.01	1.33221	1.33308	1.32180	1.32689	123455	124638955000	9
2015.10.02	1.32657	1.32680	1.31512	1.31524	107677	101611319000	9
2015.10.05	1.31478	1.31750	1.30641	1.30848	160553	163823276000	9
2015.10.06	1.30805	1.31338	1.30252	1.30322	133131	133744479000	9
2015.10.07	1.30310	1.30714	1.29716	1.30545	141705	142968669000	9
2015.10.08	1.30551	1.30738	1.29787	1.30143	141097	139828518000	8
2015.10.09	1.30143	1.30214	1.29007	1.29431	136091	138366921000	9
2015.10.12	1.29543	1.30106	1.29011	1.29970	106967	104116524000	4
2015.10.13	1.29965	1.30800	1.29561	1.30353	124963	128210486000	9
2015.10.14	1.30356	1.30358	1.29111	1.29340	143155	144745767000	9
2015.10.15	1.29340	1.29481	1.28314	1.28628	113708	113875086000	9
2015.10.16	1.28576	1.29390	1.28518	1.29160	105394	101706784000	9
2015.10.19	1.29041	1.30279	1.28978	1.30205	94719	93940101000	9
2015.10.20	1.30184	1.30469	1.29351	1.29765	111312	110242252000	9
2015.10.21	1.29788	1.31418	1.29681	1.31396	111731	107508793000	9
2015.10.22	1.31380	1.31592	1.30835	1.30886	132631	133316195000	9
2015.10.23	1.30903	1.31976	1.30393	1.31660	140192	141637593000	9
2015.10.26	1.31661	1.31836	1.31208	1.31585	119825	122247100000	0
2015.10.27	1.31588	1.32721	1.31548	1.32644	135813	130723236000	0
2015.10.28	1.32643	1.32794	1.30898	1.31961	143787	137628205000	0
2015.10.29	1.31942	1.32376	1.31326	1.31646	134631	145574947000	0
2015.10.30	1.31646	1.31924	1.30552	1.30741	128162	134510249000	9
2015.11.02	1.30697	1.31161	1.30633	1.30927	111541	123681112000	9
2015.11.03	1.30931	1.31647	1.30377	1.30585	139406	147349054000	0
2015.11.04	1.30580	1.31915	1.30447	1.31488	139973	147956766000	0
2015.11.05	1.31451	1.31861	1.31404	1.31672	154899	165727184000	0
2015.11.06	1.31662	1.33173	1.31568	1.33034	140614	142975721000	0
2015.11.09	1.32935	1.33097	1.32453	1.32864	130364	132372465000	6
2015.11.10	1.32775	1.32968	1.32445	1.32742	126616	132864631000	7
2015.11.11	1.32708	1.32834	1.32318	1.32623	124257	124444387000	0
2015.11.12	1.32608	1.33405	1.32239	1.32889	148826	156660621000	9
2015.11.13	1.32810	1.33488	1.32666	1.33243	124307	129626599000	0
2015.11.16	1.32985	1.33703	1.32897	1.33278	136081	147162764000	9
2015.11.17	1.33297	1.33436	1.32968	1.33211	142422	155601824000	0
2015.11.18	1.33177	1.33684	1.32978	1.33018	123668	130380945000	0
2015.11.19	1.33015	1.33133	1.32463	1.32821	140323	146468438000	9
2015.11.20	1.32827	1.33555	1.32700	1.33477	138260	136439061000	9
2015.11.23	1.33263	1.34355	1.33263	1.33646	148267	140146852000	9
2015.11.24	1.33641	1.33770	1.32839	1.33034	144053	142287024000	0
2015.11.25	1.33071	1.33387	1.32796	1.32891	142594	144281615000	9
2015.11.26	1.32877	1.33241	1.32837	1.32921	108724	97368976000	0
2015.11.27	1.32848	1.33758	1.32845	1.33669	110306	106653565000	9
2015.11.30	1.33668	1.33925	1.33119	1.33611	130302	125041302000	4
2015.12.01	1.33593	1.33965	1.33092	1.33556	153819	157185146000	6
2015.12.02	1.33580	1.34071	1.33077	1.33411	150457	151275685000	9
2015.12.03	1.33353	1.33998	1.32929	1.33540	169626	168405081000	9
2015.12.04	1.33501	1.34157	1.33172	1.33601	163565	161630781000	9
2015.12.07	1.33685	1.35233	1.33645	1.34971	125155	122621475000	9
2015.12.08	1.35017	1.36222	1.34956	1.35845	152267	147141550000	9
2015.12.09	1.35834	1.36196	1.35163	1.35779	159265	162539832000	9
2015.12.10	1.35767	1.36394	1.35317	1.36242	150434	150825946000	9
2015.12.11	1.36229	1.37576	1.36171	1.37544	128305	113891887000	9
2015.12.14	1.37146	1.37804	1.36765	1.37287	168729	158788714000	9
2015.12.15	1.37251	1.37657	1.36728	1.37333	151029	151273180000	0
2015.12.16	1.37314	1.38472	1.37278	1.37789	146074	133994262000	9
2015.12.17	1.37784	1.39862	1.37773	1.39364	141945	128127157000	0
2015.12.18	1.39337	1.40010	1.38541	1.39524	138229	124903104000	0
2015.12.21	1.39328	1.39933	1.39125	1.39569	125906	111544336000	0
2015.12.22	1.39537	1.39643	1.39155	1.39196	106855	103515734000	0
2015.12.23	1.39209	1.39365	1.38352	1.38538	103260	93055780000	0
2015.12.24	1.38452	1.38740	1.38176	1.38449	59824	51086292000	5
2015.12.28	1.38255	1.39152	1.38129	1.39039	79684	69479536000	0
2015.12.29	1.39008	1.39396	1.38155	1.38428	91921	77119017000	9
2015.12.30	1.38401	1.39268	1.38287	1.38779	105727	85266222000	0
2015.12.31	1.38745	1.39025	1.38222	1.38273	71676	63118927000	0
2016.01.04	1.38132	1.39827	1.38132	1.39504	137186	119369678000	9
2016.01.05	1.39487	1.40186	1.38976	1.39947	127121	124519484000	0
2016.01.06	1.39912	1.41083	1.39728	1.40743	149455	131044596000	0
2016.01.07	1.40744	1.41693	1.40500	1.41132	177573	145384237000	0
2016.01.08	1.41081	1.41766	1.40579	1.41711	155920	137070397000	9
2016.01.11	1.41640	1.42450	1.40646	1.42134	137231	128065091000	1
2016.01.12	1.42084	1.43149	1.41759	1.42600	154351	141359071000	0
2016.01.13	1.42596	1.43797	1.41870	1.43395	155488	141738194000	9
2016.01.14	1.43366	1.43972	1.43344	1.43656	164319	151842844000	9
2016.01.15	1.43607	1.45532	1.43423	1.45357	156910	145965390000	9
2016.01.18	1.45901	1.46058	1.44859	1.45569	144212	138927040000	0
2016.01.19	1.45508	1.45887	1.44313	1.45772	176496	162406316000	0
2016.01.20	1.45774	1.46895	1.44782	1.45022	209560	205822627000	9
2016.01.21	1.44998	1.45401	1.42273	1.42651	205260	198129564000	9
2016.01.22	1.42643	1.42996	1.41142	1.41211	191461	192723787000	0
2016.01.25	1.41409	1.42915	1.41256	1.42898	182313	188557212000	0
2016.01.26	1.42898	1.43252	1.40442	1.41163	189903	179941997000	0
2016.01.27	1.41134	1.41563	1.40275	1.40946	201461	205390341000	0
2016.01.28	1.40971	1.41223	1.39476	1.40275	209676	189431340000	9
2016.01.29	1.40276	1.41087	1.39668	1.39703	196616	173115212000	9
2016.02.01	1.39681	1.40618	1.39076	1.39447	174452	159503657000	9
2016.02.02	1.39410	1.40816	1.39340	1.40529	175285	155163644000	9
2016.02.03	1.40525	1.41025	1.37566	1.37770	194109	157388494000	9
2016.02.04	1.37769	1.37968	1.36388	1.37520	201045	192930263000	9
2016.02.05	1.37525	1.39178	1.37092	1.39139	165135	165140356000	7
2016.02.08	1.38975	1.39778	1.38401	1.39237	189705	204459486000	9
2016.02.09	1.39228	1.39598	1.37861	1.38649	191584	181800140000	0
2016.02.10	1.38658	1.39989	1.38199	1.39202	199253	197089756000	9
2016.02.11	1.39210	1.40159	1.38821	1.39344	216914	199696686000	9
2016.02.12	1.39361	1.39646	1.38126	1.38443	181405	160821941000	9
2016.02.15	1.38474	1.38593	1.37975	1.38318	122234	103381897000	0
2016.02.16	1.38347	1.39111	1.37059	1.38631	184506	161298165000	9
2016.02.17	1.38627	1.38985	1.36669	1.36709	185993	155507288000	0
2016.02.18	1.36718	1.37512	1.36531	1.37232	175825	151707370000	0
2016.02.19	1.37259	1.38462	1.37138	1.37603	154522	123824028000	0
2016.02.22	1.37745	1.37923	1.36618	1.37046	153809	135465042000	0
2016.02.23	1.37048	1.38206	1.36947	1.37938	167156	150112273000	0
2016.02.24	1.37876	1.38588	1.36769	1.37003	170951	142008461000	9
2016.02.25	1.36890	1.37346	1.35167	1.35284	180705	165791018000	9
2016.02.26	1.35290	1.35638	1.35047	1.35112	166224	155329966000	9
2016.02.29	1.35104	1.35869	1.34809	1.35367	167919	156448436000	9
2016.03.01	1.35357	1.35511	1.33855	1.34070	159257	155567276000	0
2016.03.02	1.34040	1.34987	1.34028	1.34152	162093	167373395000	0
2016.03.03	1.34154	1.34727	1.33709	1.34021	146068	141426649000	0
2016.03.04	1.34032	1.34707	1.33110	1.33120	139700	141562415000	9
2016.03.07	1.33315	1.33769	1.32610	1.32809	129036	127812101000	0
2016.03.08	1.32808	1.34247	1.32758	1.34079	133632	138403867000	0
2016.03.09	1.34080	1.34459	1.32277	1.32462	139675	134861683000	0
2016.03.10	1.32464	1.33973	1.32316	1.33434	151596	128604943000	0
2016.03.11	1.33405	1.33575	1.31670	1.32130	123150	105128261000	0
2016.03.14	1.32275	1.33078	1.32103	1.32659	119428	118803848000	0
2016.03.15	1.32660	1.34017	1.32616	1.33499	125092	124458867000	0
2016.03.16	1.33499	1.34051	1.30912	1.31165	136344	130503787000	0
2016.03.17	1.31165	1.31321	1.29448	1.29840	147530	130339469000	9
2016.03.18	1.29840	1.30425	1.29228	1.30029	140686	129612000000	9
2016.03.21	1.30249	1.31018	1.30188	1.30988	134037	122786134000	0
2016.03.22	1.30988	1.31382	1.30278	1.30435	135631	128846289000	0
2016.03.23	1.30439	1.32190	1.30377	1.32042	120268	107133788000	0
2016.03.24	1.32042	1.32957	1.32027	1.32415	126610	126384230000	0
2016.03.25	1.32415	1.32841	1.32247	1.32601	53815	53205008000	9
2016.03.28	1.32679	1.32845	1.31667	1.31862	94778	111824844000	0
2016.03.29	1.31835	1.32153	1.30502	1.30711	144561	145095139000	9
2016.03.30	1.30675	1.30804	1.29117	1.29641	175843	176709523000	0
2016.03.31	1.29638	1.30104	1.28571	1.30042	162651	164938369000	0
2016.04.01	1.30009	1.31467	1.29681	1.30118	158915	171811078000	9
2016.04.04	1.30222	1.30870	1.30022	1.30845	137832	138870578000	9
2016.04.05	1.30859	1.32184	1.30674	1.31355	160699	181902633000	9
2016.04.06	1.31345	1.31861	1.30625	1.30877	162036	166740433000	0
2016.04.07	1.30853	1.31803	1.30182	1.31419	164068	170016805000	0
2016.04.08	1.31463	1.31560	1.29516	1.29700	157435	159882317000	0
2016.04.11	1.29800	1.30155	1.28849	1.28972	160610	151001835000	0
2016.04.12	1.28966	1.29201	1.27495	1.27586	159298	161954591000	0
2016.04.13	1.27578	1.28277	1.27442	1.28148	171043	162718751000	0
2016.04.14	1.28126	1.28972	1.27817	1.28429	144086	150016138000	0
2016.04.15	1.28433	1.29023	1.27966	1.28148	136834	148514822000	0
2016.04.18	1.29459	1.29894	1.27781	1.27820	161521	156160607000	0
2016.04.19	1.27827	1.27963	1.26304	1.26692	163506	168923613000	0
2016.04.20	1.26667	1.27295	1.25926	1.26523	152644	156230601000	0
2016.04.21	1.26469	1.27495	1.26275	1.27334	138246	137053784000	0
2016.04.22	1.27297	1.27578	1.26217	1.26715	154028	154849128000	0
2016.04.25	1.26518	1.27170	1.26504	1.26765	131396	133895398000	0
2016.04.26	1.26760	1.26856	1.25946	1.26014	131825	132370538000	0
2016.04.27	1.26003	1.26938	1.25709	1.25974	138180	143582024000	0
2016.04.28	1.25962	1.26059	1.25147	1.25521	172176	168013503000	9
2016.04.29	1.25504	1.25869	1.24980	1.25495	170776	173949553000	0
2016.05.02	1.25526	1.25621	1.25128	1.25273	144647	162851917000	0
2016.05.03	1.25253	1.27310	1.24606	1.27236	181394	196319821000	0
2016.05.04	1.27203	1.28853	1.26967	1.28669	170135	180271463000	0
2016.05.05	1.28690	1.28747	1.27851	1.28528	151529	167286158000	0
2016.05.06	1.28515	1.29515	1.28352	1.28986	156429	180524568000	0
2016.05.09	1.29436	1.30150	1.29056	1.29620	145546	159637999000	9
2016.05.10	1.29613	1.29798	1.29076	1.29086	135328	146439971000	0
2016.05.11	1.29067	1.29416	1.28297	1.28503	135742	147830194000	0
2016.05.12	1.28454	1.28779	1.27711	1.28445	142219	170544263000	0
2016.05.13	1.28423	1.29570	1.28352	1.29354	119740	137622175000	0
2016.05.16	1.29384	1.29624	1.28745	1.28942	111736	129609190000	0
2016.05.17	1.28916	1.29547	1.28367	1.29071	127517	149504772000	0
2016.05.18	1.29070	1.30367	1.28935	1.30316	151306	173977277000	0
2016.05.19	1.30320	1.31543	1.30102	1.30949	152620	161003039000	0
2016.05.20	1.30903	1.31618	1.30764	1.31087	116687	120616918000	0
2016.05.23	1.31138	1.31735	1.30985	1.31410	110819	120632909000	0
2016.05.24	1.31409	1.31877	1.30856	1.31226	125221	123670494000	0
2016.05.25	1.31237	1.31330	1.30145	1.30186	118208	108789414000	0
2016.05.26	1.30180	1.30369	1.29104	1.29765	116612	123286221000	0
2016.05.27	1.29762	1.30681	1.29667	1.30258	105087	105887650000	0
2016.05.30	1.30250	1.30944	1.30225	1.30471	89490	90813765000	0
2016.05.31	1.30426	1.31339	1.30166	1.30903	130431	143530593000	0
2016.06.01	1.30913	1.31219	1.30420	1.30768	140772	151377011000	0
2016.06.02	1.30761	1.31435	1.30552	1.30961	131507	141501826000	0
2016.06.03	1.30937	1.31061	1.29150	1.29358	134610	150618950000	0
2016.06.06	1.29342	1.29819	1.28027	1.28160	128883	138798245000	9
2016.06.07	1.28146	1.28389	1.27335	1.27343	123955	132698591000	9
2016.06.08	1.27343	1.27605	1.26544	1.26901	129090	139809718000	0
2016.06.09	1.26923	1.27658	1.26700	1.27227	130864	156641734000	0
2016.06.10	1.27154	1.27808	1.26599	1.27756	137709	144229378000	0
2016.06.13	1.27869	1.28393	1.27497	1.28354	136910	156167249000	9
2016.06.14	1.28330	1.28725	1.28122	1.28694	128921	138536987000	0
2016.06.15	1.28726	1.29426	1.28256	1.29106	141350	151576259000	0
2016.06.16	1.29114	1.30853	1.28944	1.29655	162537	170961186000	0
2016.06.17	1.29617	1.29635	1.28292	1.28846	136485	145407584000	0
2016.06.20	1.28901	1.28901	1.27721	1.28041	119780	132514180000	0
2016.06.21	1.28010	1.28262	1.27620	1.28169	122760	127823349000	0
2016.06.22	1.28142	1.28526	1.27414	1.28405	120269	124840118000	0
2016.06.23	1.28392	1.28421	1.26778	1.27472	136677	118758765000	0
2016.06.24	1.27666	1.30988	1.27041	1.30007	153249	169838242000	0
2016.06.27	1.30310	1.31194	1.29934	1.30752	170295	149684235000	9
2016.06.28	1.30716	1.31073	1.29659	1.30240	135106	143429618000	0
2016.06.29	1.30242	1.30418	1.29308	1.29344	142382	146943988000	0
2016.06.30	1.29300	1.30159	1.29141	1.29240	154885	167644000000	0
2016.07.01	1.29254	1.29744	1.28648	1.29095	116854	112043286000	0
2016.07.04	1.29069	1.29209	1.28312	1.28455	91637	89469451000	0
2016.07.05	1.28376	1.30168	1.28369	1.29810	129904	127364446000	9
2016.07.06	1.29804	1.30557	1.29476	1.29581	168513	168696130000	0
2016.07.07	1.29589	1.30204	1.28762	1.30005	152227	156851262000	0
2016.07.08	1.29976	1.30898	1.29878	1.30429	146233	142245827000	0
2016.07.11	1.30413	1.31392	1.30289	1.31160	127534	119089950000	0
2016.07.12	1.31133	1.31323	1.29810	1.30415	143811	149460685000	0
2016.07.13	1.30376	1.30832	1.29353	1.29747	147018	132824150000	0
2016.07.14	1.29736	1.29861	1.28620	1.28903	146315	153680160000	0
2016.07.15	1.28880	1.29875	1.28608	1.29725	131695	176899045000	0
2016.07.18	1.29358	1.30223	1.29265	1.29442	114435	145409159000	0
2016.07.19	1.29425	1.30538	1.29397	1.30178	114884	142019356000	0
2016.07.20	1.30182	1.30954	1.30114	1.30567	106652	144356036000	9
2016.07.21	1.30552	1.31008	1.30237	1.30856	125148	132536162000	0
2016.07.22	1.30857	1.31850	1.30550	1.31281	113336	100639329000	9
2016.07.25	1.31270	1.32419	1.31210	1.32176	102462	101462026000	9
2016.07.26	1.32152	1.32436	1.31739	1.31853	112020	109246305000	0
2016.07.27	1.31778	1.32534	1.31568	1.31854	115569	102684801000	0
2016.07.28	1.31861	1.31918	1.31004	1.31561	110261	110457644000	0
2016.07.29	1.31548	1.31857	1.30013	1.30373	119134	106671151000	0
2016.08.01	1.30238	1.31268	1.30231	1.31232	94489	69865828000	0
2016.08.02	1.31198	1.31408	1.30047	1.31088	117877	85144764000	0
2016.08.03	1.31100	1.31475	1.30627	1.30645	103996	86166979000	0
2016.08.04	1.30645	1.30888	1.29956	1.30171	105019	91850198000	9
2016.08.05	1.30125	1.32000	1.30086	1.31709	106426	87575596000	9
2016.08.08	1.31749	1.31896	1.31359	1.31587	92196	82860105000	0
2016.08.09	1.31505	1.31892	1.31088	1.31183	103238	99710457000	0
2016.08.10	1.31158	1.31235	1.29898	1.30540	123401	119746836000	9
2016.08.11	1.30535	1.30792	1.29575	1.29900	120841	126477690000	0
2016.08.12	1.29910	1.29920	1.29237	1.29552	110420	111949901000	0
2016.08.15	1.29440	1.29749	1.29014	1.29216	89319	88767351000	0
2016.08.16	1.29212	1.29333	1.27985	1.28610	124366	113493952000	0
2016.08.17	1.28614	1.29172	1.28307	1.28432	120648	100417768000	0
2016.08.18	1.28417	1.28565	1.27633	1.27805	124568	109775872000	0
2016.08.19	1.27798	1.28917	1.27724	1.28642	115761	104843307000	0
2016.08.22	1.28800	1.29649	1.28661	1.29447	109543	99546154000	9
2016.08.23	1.29461	1.29461	1.28584	1.29113	106982	96782612000	9
2016.08.24	1.29084	1.29575	1.29010	1.29259	114866	101861748000	9
2016.08.25	1.29203	1.29391	1.28986	1.29210	97794	87117238000	9
2016.08.26	1.29177	1.30113	1.28307	1.29987	124039	106646646000	0
2016.08.29	1.29912	1.30472	1.29834	1.30109	118846	107501647000	9
2016.08.30	1.30130	1.31029	1.30094	1.30978	110163	89951083000	0
2016.08.31	1.30913	1.31451	1.30795	1.31040	127488	98880237000	0
2016.09.01	1.31047	1.31477	1.30825	1.31011	122597	101192594000	0
2016.09.02	1.30956	1.31139	1.29788	1.29788	134783	108101742000	9
2016.09.05	1.29842	1.29948	1.29060	1.29254	95793	74042910000	9
2016.09.06	1.29261	1.29328	1.28264	1.28425	115505	86440768000	0
2016.09.07	1.28429	1.29134	1.28220	1.28830	117518	91359646000	0
2016.09.08	1.28853	1.29374	1.28504	1.29365	128837	94031713000	0
2016.09.09	1.29313	1.30525	1.29098	1.30377	130065	107291133000	0
2016.09.12	1.30466	1.31229	1.30293	1.30387	141850	108189562000	9
2016.09.13	1.30391	1.31896	1.30289	1.31746	155852	130749315000	0
2016.09.14	1.31690	1.32082	1.31278	1.31953	133639	109439992000	9
2016.09.15	1.31931	1.32353	1.31302	1.31539	151492	119943099000	0
2016.09.16	1.31530	1.32476	1.31415	1.32109	141056	117377202000	9
2016.09.19	1.32162	1.32212	1.31351	1.32016	128474	121107674000	0
2016.09.20	1.32018	1.32425	1.31707	1.31896	142291	139073046000	0
2016.09.21	1.31866	1.32372	1.30995	1.30998	159809	136342013000	9
2016.09.22	1.30995	1.31016	1.29998	1.30406	143304	129780432000	0
2016.09.23	1.30414	1.31806	1.30292	1.31626	140903	112915381000	0
2016.09.26	1.31550	1.32431	1.31357	1.32251	115536	101506098000	0
2016.09.27	1.32251	1.32804	1.31633	1.31945	152012	127252353000	9
2016.09.28	1.31944	1.32690	1.30760	1.30789	159592	122044271000	9
2016.09.29	1.30777	1.31838	1.30478	1.31435	177549	146393742000	9
2016.09.30	1.31411	1.31947	1.30859	1.31237	156765	120085049000	9
2016.10.03	1.31053	1.31439	1.30675	1.31192	128389	105769371000	0
2016.10.04	1.31173	1.32151	1.31098	1.31902	154736	122420534000	9
2016.10.05	1.31868	1.32315	1.31606	1.31745	134478	103133324000	0
2016.10.06	1.31745	1.32484	1.31716	1.32173	127278	101662479000	9
2016.10.07	1.32123	1.33128	1.31862	1.32945	164021	124540383000	0
2016.10.10	1.32391	1.32777	1.31392	1.31743	108671	95380665000	9
2016.10.11	1.31703	1.32723	1.31632	1.32633	160583	120513399000	0
2016.10.12	1.32610	1.32871	1.32086	1.32739	143893	109695231000	0
2016.10.13	1.32746	1.33064	1.31855	1.31910	127611	98253508000	0
2016.10.14	1.31904	1.32192	1.31030	1.31298	143817	115766327000	9
2016.10.17	1.31138	1.31825	1.31138	1.31265	119269	94826039000	0
2016.10.18	1.31249	1.31390	1.30541	1.31076	112755	87233758000	9
2016.10.19	1.31051	1.31410	1.30053	1.31126	122909	94263981000	0
2016.10.20	1.31091	1.32325	1.31088	1.32286	128056	97964920000	0
2016.10.21	1.32238	1.33545	1.32229	1.33220	116372	85012426000	0
2016.10.24	1.33252	1.33971	1.32840	1.32846	112834	81958918000	0
2016.10.25	1.32817	1.33708	1.32774	1.33507	132218	103403975000	9
2016.10.26	1.33499	1.33840	1.33137	1.33782	130099	83581515000	0
2016.10.27	1.33738	1.34065	1.33518	1.33850	130871	95682584000	9
2016.10.28	1.33840	1.34330	1.33524	1.33864	148699	115705146000	9
2016.10.31	1.34093	1.34236	1.33747	1.34119	122783	94045244000	0
2016.11.01	1.34122	1.34253	1.33528	1.33852	136141	102393082000	9
2016.11.02	1.33854	1.34233	1.33591	1.33848	142271	101347734000	0
2016.11.03	1.33845	1.34022	1.33609	1.33965	138642	125413997000	9
2016.11.04	1.33963	1.34650	1.33857	1.33955	143540	122520160000	9
2016.11.07	1.33402	1.34172	1.33343	1.33627	118704	98630020000	0
2016.11.08	1.33624	1.33906	1.32850	1.32874	126579	115055968000	0
2016.11.09	1.32871	1.35244	1.32632	1.34220	243166	184234984000	0
2016.11.10	1.34198	1.35085	1.33861	1.34681	197487	153652896000	0
2016.11.11	1.34678	1.35477	1.34555	1.35395	215213	175577684000	0
2016.11.14	1.35006	1.35883	1.34961	1.35569	184571	132048218000	0
2016.11.15	1.35549	1.35575	1.34440	1.34471	167724	133987205000	9
2016.11.16	1.34464	1.35054	1.34043	1.34448	158586	136277628000	0
2016.11.17	1.34441	1.35251	1.33995	1.35214	160524	166254057000	0
2016.11.18	1.35130	1.35639	1.34921	1.34932	179324	149508403000	0
2016.11.21	1.34948	1.35125	1.33861	1.34173	152810	134540117000	0
2016.11.22	1.34174	1.34669	1.33775	1.34395	154039	132811234000	9
2016.11.23	1.34388	1.35161	1.34235	1.34862	135851	106227555000	0
2016.11.24	1.34892	1.35349	1.34760	1.34879	111161	90008503000	0
2016.11.25	1.34861	1.35342	1.34532	1.35067	143836	113211256000	0
2016.11.28	1.34938	1.35367	1.33962	1.34093	149957	124816097000	0
2016.11.29	1.34075	1.34805	1.33954	1.34308	137896	112432074000	0
2016.11.30	1.34313	1.34633	1.33562	1.34364	173562	126560393000	0
2016.12.01	1.34370	1.34374	1.33004	1.33168	136561	95325500000	0
2016.12.02	1.33158	1.33205	1.32543	1.32800	127726	88048733000	9
2016.12.05	1.32837	1.33553	1.32357	1.32709	140386	99693865000	9
2016.12.06	1.32658	1.33109	1.32517	1.32757	108449	70790937000	0
2016.12.07	1.32716	1.32959	1.32228	1.32352	98384	64626479000	0
2016.12.08	1.32328	1.32500	1.31840	1.31890	121482	73176599000	9
2016.12.09	1.31862	1.32121	1.31520	1.31705	104083	65635173000	0
2016.12.12	1.31456	1.31610	1.31077	1.31295	120206	70046480000	0
2016.12.13	1.31250	1.31392	1.31020	1.31303	115802	82010322000	0
2016.12.14	1.31224	1.32948	1.30798	1.32831	149844	97446559000	9
2016.12.15	1.32766	1.34170	1.32670	1.33328	212148	151698772000	0
2016.12.16	1.33351	1.33922	1.33177	1.33296	166245	114798479000	0
2016.12.19	1.33325	1.34222	1.33169	1.34064	126634	96455580000	0
2016.12.20	1.34070	1.34336	1.33594	1.33668	119795	92894543000	0
2016.12.21	1.33638	1.34268	1.33571	1.34108	121909	103186345000	0
2016.12.22	1.34109	1.35197	1.34080	1.34762	124967	103370237000	0
2016.12.23	1.34833	1.35565	1.34746	1.35241	102310	72636007000	0
2016.12.26	1.35200	1.35240	1.31757	1.35059	20545	20675407000	0
2016.12.27	1.35021	1.35793	1.35011	1.35744	88491	77213899000	0
2016.12.28	1.35747	1.35980	1.35387	1.35590	107896	79087898000	0
2016.12.29	1.35514	1.35597	1.34807	1.35013	143581	110537728000	0
2016.12.30	1.34938	1.35073	1.34005	1.34296	165060	128746335000	0
2017.01.02	1.34205	1.34522	1.33661	1.34331	65448	72764289000	0
2017.01.03	1.34306	1.34602	1.33981	1.34257	148210	122706393000	9
2017.01.04	1.34249	1.34569	1.32813	1.32999	168618	128384977000	0
2017.01.05	1.32993	1.33126	1.31911	1.32233	182673	128038586000	0
2017.01.06	1.32211	1.32676	1.31769	1.32346	166880	114436973000	0
2017.01.09	1.32394	1.32768	1.31965	1.32144	130489	94988360000	0
2017.01.10	1.32167	1.32569	1.31915	1.32304	142090	96892391000	0
2017.01.11	1.32269	1.32939	1.31187	1.31799	189853	135271941000	0
2017.01.12	1.31777	1.31849	1.30290	1.31431	177976	120771620000	0
2017.01.13	1.31418	1.31674	1.31106	1.31110	156040	101239181000	0
2017.01.16	1.31301	1.31874	1.31179	1.31722	108577	78446153000	0
2017.01.17	1.31719	1.31890	1.30181	1.30400	179640	109966283000	0
2017.01.18	1.30401	1.32708	1.30307	1.32679	162438	110026873000	0
2017.01.19	1.32678	1.33529	1.32519	1.33165	181147	130554818000	0
2017.01.20	1.33131	1.33871	1.32836	1.33122	171064	118955861000	9
2017.01.23	1.33139	1.33345	1.32207	1.32345	161822	113951812000	9
2017.01.24	1.32320	1.32989	1.31054	1.31573	156524	107060149000	0
2017.01.25	1.31531	1.31630	1.30607	1.30696	151476	99856965000	0
2017.01.26	1.30702	1.31302	1.30529	1.30873	147893	93488347000	0
2017.01.27	1.30866	1.31532	1.30828	1.31496	134884	85553877000	0
2017.01.30	1.31296	1.31687	1.30761	1.31154	150239	112326464000	0
2017.01.31	1.31172	1.31233	1.29682	1.30285	173600	113782751000	0
2017.02.01	1.30249	1.31021	1.30239	1.30476	162905	109657240000	0
2017.02.02	1.30384	1.30510	1.29799	1.30239	157095	117083864000	9
2017.02.03	1.30237	1.30764	1.29918	1.30208	145566	109420433000	0
2017.02.06	1.30236	1.31351	1.30066	1.30835	133458	98500450000	0
2017.02.07	1.30781	1.32116	1.30734	1.31820	131823	93232512000	0
2017.02.08	1.31790	1.32000	1.31341	1.31431	132713	99557187000	0
2017.02.09	1.31422	1.31678	1.30939	1.31436	116084	88036887000	0
2017.02.10	1.31425	1.31577	1.30625	1.30730	122621	97434016000	9
2017.02.13	1.30808	1.31208	1.30536	1.30705	105064	85271370000	0
2017.02.14	1.30707	1.31066	1.30242	1.30731	117988	91745097000	0
2017.02.15	1.30703	1.31198	1.30639	1.30761	122535	94872929000	0
2017.02.16	1.30756	1.30800	1.30087	1.30691	121161	95468142000	0
2017.02.17	1.30641	1.31259	1.30597	1.30824	103934	78395400000	9
2017.02.20	1.30914	1.31190	1.30737	1.31030	71718	58344481000	0
2017.02.21	1.30995	1.31644	1.30973	1.31383	97775	82520485000	0
2017.02.22	1.31373	1.32093	1.31095	1.31636	102341	86964851000	0
